Direction,District,Elevator,Floor,Garden,Id,Layout,Price,Region,Renovation,Size,UnitPrice,Year
南北,科技园区,暂无数据,3,棉花城,101111088004,3室2厅, 1420万,丰台,精装,175.0,"80,977元/平",2003
东南北,科技园区,暂无数据,3,棉花城,101111221625,4室2厅, 1580万,丰台,精装,177.0,"88,949元/平",2002
南北西,丰台其它,板楼,6,北京山语城,101110880762,4室3厅, 1000万,丰台,精装,172.0,"57,821元/平",2015
南北,方庄,板楼,22,首开璞瑅,101111328987,4室2厅, 1668万,丰台,简装,189.0,"88,254元/平",2011
南北,草桥,板楼,6,草桥欣园三区,101112527595,4室3厅, 830万,丰台,精装,139.0,"59,708元/平",1998
南北,丰台其它,板楼,6,北京山语城,101110320880,4室3厅, 730万,丰台,简装,159.0,"45,855元/平",2013
南北,方庄,板楼,11,紫芳园二区香园,101110394434,3室2厅, 1445万,丰台,简装,178.0,"81,007元/平",2005
南北,菜户营,板楼,19,顺驰蓝调,101107447679,4室3厅, 1940万,丰台,其他,269.0,"71,938元/平",2008
南北,花乡,板塔结合,12,天伦锦城,101112872490,4室2厅, 630万,丰台,精装,172.0,"36,539元/平",2004
南北,赵公口,板楼,11,彩虹城三区,101107348737,4室2厅, 1310万,丰台,精装,192.0,"68,091元/平",2005
南北,玉泉营,板楼,7,汇丰家园,101111191384,5室3厅, 1213万,丰台,精装,229.0,"52,931元/平",2002
东南西,和义,板楼,6,和义西里四区,101112532067,4室2厅, 650万,丰台,简装,196.0,"33,004元/平",2001
南北,花乡,板楼,8,宜兰园三区,101112472343,3室1厅, 700万,丰台,精装,135.0,"51,802元/平",2011
东南,赵公口,板塔结合,20,跃城,101112846457,3室2厅, 1050万,丰台,简装,174.0,"60,004元/平",2005
东南,方庄,塔楼,19,芳城园一区,101106312752,3室2厅, 820万,丰台,简装,167.0,"49,005元/平",1997
南北,大红门,板楼,7,建欣苑一里,101111723545,6室2厅, 810万,丰台,简装,182.0,"44,272元/平",2001
南北,大红门,板楼,7,建欣苑一里,101112695491,3室2厅, 660万,丰台,精装,145.0,"45,480元/平",2001
东南西,大红门,板塔结合,11,珠江骏景北区,101112416012,4室2厅, 1129万,丰台,简装,129.0,"87,276元/平",2005
南北,科技园区,板楼,3,中海九号公馆二区,101111296607,4室2厅, 3580万,丰台,精装,427.0,"83,810元/平",2012
南北,丰台其它,板楼,6,中体奥林匹克花园三期,101111289906,5室2厅, 899万,丰台,其他,212.0,"42,239元/平",2009
南北,科技园区,板楼,18,中海九号公馆三区,101112019992,3室2厅, 1410万,丰台,精装,171.0,"82,457元/平",2013
南北,方庄,板楼,11,紫芳园二区香园,101111484308,3室2厅, 1350万,丰台,精装,163.0,"82,569元/平",2005
西南,方庄,塔楼,22,城市芳庭,101111665349,4室1厅, 956万,丰台,精装,146.0,"65,480元/平",1999
南北,方庄,板塔结合,22,首开璞瑅,101111866054,3室2厅, 1360万,丰台,精装,139.0,"97,471元/平",2011
东,成寿寺,塔楼,14,晶城秀府,101112071625,2室2厅, 960万,丰台,精装,148.0,"64,699元/平",2010
南北,丰台其它,板楼,18,园博府,101111971869,4室2厅, 1380万,丰台,精装,259.0,"53,258元/平",2014
南北,丰台其它,板楼,6,北京山语城,101110913975,4室3厅, 718万,丰台,精装,172.0,"41,515元/平",2015
南西北,花乡,板塔结合,6,期颐百年,101107015573,5室2厅, 788万,丰台,简装,175.0,"44,919元/平",2011
东南西北,刘家窑,板楼,7,同仁园,101108542102,3室2厅, 515万,丰台,精装,107.0,"47,988元/平",1996
南北,科技园区,板楼,11,益辰欣园,101105400709,3室1厅, 788万,丰台,其他,141.0,"55,772元/平",2004
南北,玉泉营,板楼,12,懋源钓云台,101108691656,4室2厅, 3400万,丰台,精装,251.0,"134,937元/平",2016
北,马家堡,塔楼,23,明日嘉园,101113426034,1室0厅, 298万,丰台,精装,39.0,"75,291元/平",2003
南北,玉泉营,板楼,11,青秀城,101113131888,5室2厅, 905万,丰台,简装,99.0,"90,864元/平",2012
南北,丰台其它,板楼,3,燕西华府,101113189554,7室4厅, 1250万,丰台,精装,372.0,"33,590元/平",2015
南北,花乡,板塔结合,7,银地家园,101112232966,3室2厅, 469万,丰台,精装,117.0,"39,915元/平",2001
南北,科技园区,板楼,18,中海九号公馆二区,101111858224,4室1厅, 1700万,丰台,精装,212.0,"79,899元/平",2011
南北,刘家窑,板楼,7,宋庄路43号院,101112557374,3室1厅, 660万,丰台,简装,105.0,"62,518元/平",2004
南北,科技园区,板楼,20,京投银泰万科西华府,101109410496,4室2厅, 1150万,丰台,精装,183.0,"62,691元/平",2016
西南西北,科技园区,塔楼,25,宝隆温泉公寓,101113115294,3室2厅, 650万,丰台,简装,130.0,"49,794元/平",1998
南北,草桥,板楼,18,恋日嘉园二期,101113152273,4室2厅, 1280万,丰台,简装,171.0,"74,606元/平",2003
南北,科技园区,板楼,20,京投银泰万科西华府,101111532861,5室2厅, 1380万,丰台,精装,204.0,"67,360元/平",2016
西南,科技园区,塔楼,30,怡海花园富润园,101111868266,4室2厅, 1200万,丰台,精装,197.0,"60,883元/平",2002
北,方庄,塔楼,19,芳城园一区,101110038865,3室1厅, 950万,丰台,简装,176.0,"53,837元/平",1997
南北,方庄,板楼,10,首开璞瑅公馆,101105789148,5室2厅, 3000万,丰台,精装,268.0,"111,912元/平",2015
南北,方庄,板楼,10,首开璞瑅公馆,101110645664,4室2厅, 2500万,丰台,精装,237.0,"105,397元/平",2015
东西,刘家窑,板楼,6,方南家园一期,101110641579,4室2厅, 610万,丰台,其他,148.0,"40,995元/平",1996
北东,方庄,板塔结合,17,方庄6号,101111348674,3室2厅, 766万,丰台,简装,116.0,"65,791元/平",2008
南北,宋家庄,板楼,6,华芳嘉园,101111559457,3室1厅, 648万,丰台,简装,149.0,"43,420元/平",2000
南西北,丰台其它,板楼,5,燕西华府,101112020364,5室2厅, 850万,丰台,精装,132.0,"64,224元/平",2016
南北东,丰台其它,板楼,6,领秀翡翠山A区,101112804518,4室2厅, 870万,丰台,精装,235.0,"36,982元/平",2014
南,赵公口,板塔结合,20,彩虹城四区,101112406516,2室1厅, 735万,丰台,精装,88.0,"82,967元/平",2005
南北,马家堡,板楼,3,未来假日,101109829764,3室2厅, 2500万,丰台,精装,283.0,"88,041元/平",2002
东南,菜户营,塔楼,30,鹏润家园,101111460497,4室3厅, 1788万,丰台,精装,254.0,"70,237元/平",2001
南北,玉泉营,板楼,14,青秀城,101111113199,7室2厅, 990万,丰台,精装,98.0,"100,203元/平",2011
南北,丰台其它,板楼,3,燕西华府,101106971385,6室2厅, 2350万,丰台,毛坯,459.0,"51,165元/平",2013
南北,丰台其它,板楼,6,南宫雅苑二期,101103473952,4室1厅, 480万,丰台,精装,160.0,"29,935元/平",2009
南北,马家堡,板楼,3,未来假日,101110469843,5室2厅, 1660万,丰台,精装,264.0,"62,827元/平",2003
南北,丰台其它,板楼,4,领秀翡翠山A区,101112866352,4室2厅, 850万,丰台,精装,175.0,"48,406元/平",2014
东南南北,太平桥,塔楼,20,糖人街,101113162223,4室2厅, 1950万,丰台,精装,129.0,"150,684元/平",2004
南北,丰台其它,板楼,5,中体奥林匹克花园三期,101109817592,3室2厅, 850万,丰台,精装,192.0,"44,237元/平",2009
南北,宋家庄,板楼,6,南方庄甲70号院,101106301026,4室1厅, 520万,丰台,精装,124.0,"41,624元/平",1995
东南,菜户营,塔楼,30,鹏润家园,101107425258,5室2厅, 2200万,丰台,精装,338.0,"64,930元/平",2000
西南,菜户营,塔楼,30,鹏润家园,101112432624,3室1厅, 2088万,丰台,其他,289.0,"72,197元/平",2000
南北,科技园区,板楼,18,中海九号公馆三区,101109506992,3室3厅, 1450万,丰台,精装,172.0,"84,107元/平",2012
南北,丰台其它,板楼,3,中体奥林匹克花园三期,101113116566,4室2厅, 850万,丰台,精装,253.0,"33,513元/平",2007
南北,青塔,板楼,16,长安新城,101107985441,5室2厅, 1170万,丰台,精装,204.0,"57,205元/平",2004
南北,赵公口,板楼,8,世华水岸F区,101111788869,4室2厅, 1390万,丰台,简装,186.0,"74,436元/平",2009
东,方庄,板塔结合,12,芳星园三区,101111599443,4室1厅, 858万,丰台,简装,166.0,"51,572元/平",2000
南北,马家堡,板楼,7,景馨园,101112485917,3室3厅, 1200万,丰台,简装,234.0,"51,223元/平",2004
南北,科技园区,板楼,16,中海九号公馆二区,101112186001,4室2厅, 1520万,丰台,精装,181.0,"83,978元/平",2012
南北,丰台其它,板楼,22,园博府,101112784621,4室2厅, 1600万,丰台,简装,291.0,"54,900元/平",2014
南北,右安门外,板楼,25,昆仑域,101111124067,4室2厅, 2570万,丰台,简装,185.0,"138,852元/平",2018
东西,花乡,板塔结合,13,天伦锦城,101111499927,5室2厅, 680万,丰台,简装,197.0,"34,443元/平",2004
南北东,丰台其它,板楼,6,珠江御景,101111927343,4室2厅, 680万,丰台,精装,160.0,"42,405元/平",2007
南北,丰台其它,板楼,4,领秀翡翠山A区,101111004486,6室3厅, 1488万,丰台,精装,219.0,"67,695元/平",2014
南北,丰台其它,板楼,6,中体奥林匹克花园三期,101103612474,4室3厅, 900万,丰台,精装,212.0,"42,407元/平",2007
南北,丰台其它,板楼,4,领秀翡翠山A区,101111279372,4室2厅, 1320万,丰台,精装,222.0,"59,215元/平",2014
南北,新宫,板楼,6,飞腾家园,101110773531,3室1厅, 418万,丰台,简装,114.0,"36,469元/平",2004
南北,赵公口,板楼,11,彩虹城三区,101112602834,4室3厅, 1200万,丰台,精装,208.0,"57,651元/平",2005
南北,丰台其它,板楼,6,东山坡三里,101113111169,4室2厅, 530万,丰台,精装,166.0,"31,788元/平",1995
南北,刘家窑,板楼,9,建邦华府,101113098177,3室2厅, 1480万,丰台,精装,244.0,"60,416元/平",2009
东西,青塔,板楼,3,万科紫苑,101113078596,4室3厅, 1400万,丰台,精装,82.0,"169,718元/平",2009
南北,角门,板楼,11,怡然家园6号院,101105337322,3室2厅, 968万,丰台,精装,187.0,"51,493元/平",2005
东西,方庄,板楼,6,紫芳园一区,101112992842,3室2厅, 700万,丰台,简装,126.0,"55,481元/平",2000
南西北,丰台其它,板楼,4,领秀翡翠山B区,101105710617,6室3厅, 1450万,丰台,精装,222.0,"65,151元/平",2015
南北,方庄,塔楼,30,时代芳群,101108112571,8室2厅, 3800万,丰台,精装,327.0,"115,918元/平",2003
南北,丽泽,板楼,3,西宸原著,101109519066,4室9厅, 7600万,丰台,其他,493.0,"154,009元/平",2016
南北,草桥,板楼,17,恋日嘉园二期,101112972627,4室2厅, 1380万,丰台,简装,195.0,"70,549元/平",2003
南北,玉泉营,板楼,6,亿朋苑一区,101112719523,2室2厅, 625万,丰台,简装,117.0,"53,260元/平",2005
南北,丰台其它,板楼,3,中体奥林匹克花园二期,101112981705,6室4厅, 1460万,丰台,精装,292.0,"49,895元/平",2008
南北,丰台其它,板楼,6,领秀翡翠山A区,101112343725,4室3厅, 718万,丰台,精装,131.0,"54,510元/平",2014
南北,马家堡,板楼,16,枫竹苑二区,101112925797,5室2厅, 1100万,丰台,精装,213.0,"51,605元/平",2005
南北,丰台其它,板楼,6,中体奥林匹克花园一期,101112640745,3室2厅, 496万,丰台,其他,134.0,"36,818元/平",2007
南北,丰台其它,暂无数据,3,中体奥林匹克花园一期,101113176129,6室2厅, 1500万,丰台,其他,228.0,"65,528元/平",2007
南北,新宫,板塔结合,7,诚苑南里,101112775039,4室2厅, 666万,丰台,简装,192.0,"34,544元/平",2002
南北,科技园区,板楼,18,中海九号公馆二区,101112529986,4室2厅, 1850万,丰台,精装,211.0,"87,591元/平",2013
南北,玉泉营,板楼,13,懋源钓云台,101105795775,3室2厅, 2280万,丰台,精装,193.0,"117,538元/平",2016
南北,玉泉营,板楼,7,汇丰家园,101109996795,5室3厅, 1200万,丰台,精装,218.0,"54,971元/平",2002
西南,玉泉营,塔楼,29,怡海花园恒丰园,101109316799,3室2厅, 1350万,丰台,精装,200.0,"67,362元/平",2005
南北,方庄,塔楼,31,芳群公寓,101110796837,3室1厅, 810万,丰台,精装,148.0,"54,686元/平",2000
南北,方庄,板楼,11,紫芳园二区香园,101107802630,4室3厅, 2260万,丰台,精装,289.0,"78,096元/平",2005
南北,方庄,塔楼,30,时代芳群,101111695785,6室2厅, 2450万,丰台,简装,327.0,"74,737元/平",2003
南北,科技园区,板楼,7,富锦嘉园四区,101109109017,4室3厅, 660万,丰台,简装,162.0,"40,719元/平",2005
南北,丰台其它,板塔结合,4,燕西华府,101113001448,5室2厅, 1288万,丰台,精装,215.0,"59,907元/平",2016
南北,马家堡,板楼,10,益城园,101111427001,4室3厅, 1360万,丰台,精装,212.0,"63,913元/平",2002
南西北,科技园区,板楼,3,中海九号公馆三区,101111809669,8室3厅, 6666万,丰台,其他,562.0,"118,457元/平",2012
东西,西罗园,板楼,7,祥瑞苑,101111556370,3室2厅, 680万,丰台,精装,132.0,"51,182元/平",2000
南北,卢沟桥,板楼,6,晓月苑三里,101111610725,4室2厅, 600万,丰台,其他,151.0,"39,584元/平",2000
东南西北,丰台其它,板楼,3,燕西华府,101109747926,6室3厅, 4600万,丰台,毛坯,860.0,"53,442元/平",2013
东南北,科技园区,板楼,3,中海九号公馆三区,101112501221,5室3厅, 3850万,丰台,精装,429.0,"89,646元/平",2011
南北,科技园区,板楼,3,中海九号公馆二区,101113010141,6室2厅, 3800万,丰台,精装,426.0,"89,200元/平",2012
南北,科技园区,板楼,3,中海九号公馆二区,101112494841,5室2厅, 3500万,丰台,精装,425.0,"82,232元/平",2012
南北,花乡,板塔结合,4,风格与林苑,101111017666,4室2厅, 1300万,丰台,精装,173.0,"75,115元/平",2006
南北,菜户营,板塔结合,18,金泰城丽湾,101107569419,4室2厅, 1690万,丰台,其他,197.0,"85,748元/平",2009
南北,方庄,板楼,11,紫芳园二区香园,101110707885,4室2厅, 1628万,丰台,简装,196.0,"82,657元/平",2005
南北,大红门,板楼,7,建欣苑一里,101110751805,4室3厅, 860万,丰台,简装,191.0,"44,996元/平",2001
南北,玉泉营,板楼,2,育芳园,101109831515,5室2厅, 1128万,丰台,精装,82.0,"136,068元/平",1987
东南,方庄,塔楼,22,城市芳庭,101109494299,5室2厅, 1200万,丰台,简装,233.0,"51,503元/平",1999
南北,科技园区,板楼,18,中海九号公馆二区,101112545701,4室1厅, 1700万,丰台,精装,212.0,"79,899元/平",2011
南北西,科技园区,板楼,18,中海九号公馆二区,101110514362,4室2厅, 1550万,丰台,精装,179.0,"86,400元/平",2012
南北西,六里桥,塔楼,24,莲香园,101112752461,4室2厅, 1500万,丰台,精装,220.0,"68,037元/平",2001
南北,丰台其它,板楼,6,珠江御景,101112589534,3室2厅, 495万,丰台,其他,139.0,"35,594元/平",2006
南北,西罗园,板塔结合,14,祥瑞苑,101110743797,3室1厅, 788万,丰台,精装,132.0,"59,423元/平",2000
南北,角门,板楼,11,怡然家园6号院,101111106672,4室2厅, 965万,丰台,简装,173.0,"55,745元/平",2005
南北,科技园区,板楼,3,中海九号公馆三区,101111258668,5室2厅, 3800万,丰台,精装,441.0,"86,123元/平",2012
西北,方庄,塔楼,20,城市芳庭,101113070677,4室2厅, 940万,丰台,简装,143.0,"65,351元/平",1999
南,菜户营,塔楼,29,金都苑,101113378463,2室1厅, 615万,丰台,简装,75.0,"81,350元/平",2006
南,赵公口,板塔结合,20,彩虹城四区,101113340871,2室1厅, 620万,丰台,简装,87.0,"70,567元/平",2005
南北,青塔,板楼,16,蔚园,101113321538,3室1厅, 389万,丰台,简装,77.0,"50,311元/平",1996
南北,宋家庄,板楼,18,天怡福园,101113219809,2室1厅, 585万,丰台,精装,88.0,"65,894元/平",2015
南北,马家堡,板楼,16,左右坊,101113337782,2室1厅, 550万,丰台,精装,90.0,"60,714元/平",2011
北南,洋桥,板楼,6,马家堡路29号院,101113345818,3室1厅, 489万,丰台,精装,77.0,"62,773元/平",1990
南北,马家堡,板楼,13,名都家苑,101113341145,2室2厅, 880万,丰台,精装,116.0,"75,712元/平",2006
东南西北,西罗园,板楼,6,西罗园一区,101113303290,3室2厅, 470万,丰台,精装,65.0,"72,197元/平",1990
南西北,花乡,板塔结合,16,银地家园,101113346812,3室1厅, 711万,丰台,其他,142.0,"49,797元/平",2002
南,大红门,板塔结合,23,珠江骏景南区,101113246894,2室1厅, 790万,丰台,精装,122.0,"64,617元/平",2007
南北,方庄,板楼,6,芳古园一区,101113340000,2室1厅, 420万,丰台,简装,57.0,"73,057元/平",1988
南北,科技园区,板塔结合,11,中海苏黎世家,101113322995,3室2厅, 725万,丰台,精装,94.0,"77,087元/平",2012
东西北,丰台其它,板楼,15,园博嘉园,101113368644,2室1厅, 465万,丰台,精装,89.0,"52,189元/平",2015
西南,科技园区,塔楼,30,怡海花园富润园,101113336151,2室2厅, 659万,丰台,精装,104.0,"63,002元/平",2002
南,七里庄,板楼,6,胡桃园,101102878395,2室2厅, 555万,丰台,简装,128.0,"43,195元/平",1999
南北,青塔,板楼,6,万恒家园,101113256806,2室1厅, 620万,丰台,其他,96.0,"64,356元/平",2005
东南西南,科技园区,塔楼,30,怡海花园富泽园,101113219130,3室2厅, 850万,丰台,精装,147.0,"57,577元/平",2001
南北,大红门,板塔结合,18,珠江骏景北区,101113306816,3室1厅, 988万,丰台,精装,139.0,"70,967元/平",2005
南北,蒲黄榆,板塔结合,12,蒲黄榆二里,101113298719,3室1厅, 419万,丰台,精装,67.0,"61,946元/平",1986
东南北,蒲黄榆,板楼,6,刘家窑南里,101113235184,3室1厅, 382万,丰台,精装,68.0,"56,094元/平",1990
南北,青塔,板楼,28,同馨家园,101113273867,2室1厅, 418万,丰台,简装,79.0,"52,355元/平",2014
北南,北大地,板楼,5,北大地三里16号院,101113222459,4室1厅, 559万,丰台,简装,100.0,"55,817元/平",2005
南北,玉泉营,板楼,20,青秀城,101106323020,3室2厅, 920万,丰台,精装,126.0,"72,826元/平",2011
南北,新宫,板楼,7,诚苑南里,101112139982,3室1厅, 801万,丰台,精装,178.0,"44,958元/平",2002
南北,丰台其它,板楼,6,领秀翡翠山A区,101113029964,4室2厅, 760万,丰台,精装,184.0,"41,137元/平",2014
南北,丰台其它,板楼,6,北京山语城,101111517203,6室2厅, 700万,丰台,简装,159.0,"44,015元/平",2012
南北,草桥,板楼,19,恋日花都,101110560299,5室2厅, 1800万,丰台,精装,256.0,"70,165元/平",2006
南北,马家堡,板楼,16,枫竹苑二区,101111855969,5室2厅, 1190万,丰台,简装,202.0,"58,656元/平",2005
南北,方庄,板楼,30,时代芳群,101108635817,6室1厅, 3330万,丰台,精装,326.0,"101,863元/平",2003
南北,丰台其它,板塔结合,3,燕西华府,101107031243,5室3厅, 1299万,丰台,毛坯,368.0,"35,217元/平",2013
东西,大红门,板楼,18,金胜嘉谊家园,101113332105,3室2厅, 805万,丰台,精装,128.0,"62,769元/平",2015
东南西南,方庄,塔楼,25,芳城园三区,101113225079,3室2厅, 650万,丰台,简装,98.0,"65,877元/平",1995
